4.000000000000000222e-01,1.000000000000000000e+00,3.211367569651385478e-01,5.669337687772695311e-01,5.999999999999999778e-01,2.000000000000000111e-01,2.407191318744066888e-01,2.274519316888285458e-01,5.762964671545420803e-01,1.620951937332797688e-01,3.226994297688131619e-01,2.531785846050094713e-01,1.379993166377371239e-01,2.000000000000000111e-01,1.007791341372401978e-01,1.346508722225630283e-01,0.000000000000000000e+00,1.918791584912783177e-01,8.000000000000000444e-01,5.482802563282307418e-01,3.328329141889025955e-01,2.616021347417924470e-01,2.000000000000000111e-01,5.350776084791408760e-01,1.339677303880623116e-01,6.533645305415315407e-01,3.102087749883599144e-01,2.874695664820883789e-01,2.000000000000000111e-01,4.000000000000000222e-01,4.145261714801483366e-02,4.688012103818873372e-02,2.000000000000000111e-01,2.589404225837516407e-02,3.228577031547850140e-01,2.692878163778129053e-01,4.154782973130636825e-01,3.880445371531284215e-01,2.594849212417157935e-01,3.906977204053943553e-01,8.130148192890826464e-02,3.604469230942715097e-01
2.824114222304811572e-01,1.000000000000000000e+00,5.999999999999999778e-01,5.999999999999999778e-01,4.000000000000000222e-01,2.000000000000000111e-01,2.000000000000000111e-01,3.559117722983170529e-01,5.999999999999999778e-01,2.000000000000000111e-01,3.939799216145550287e-01,1.822256185704450304e-01,1.187211730771929596e-01,2.000000000000000111e-01,1.344401251821147059e-01,2.808689298197242223e-01,1.032907605469911005e-01,3.979838351218695225e-01,4.000000000000000222e-01,4.000000000000000222e-01,5.999999999999999778e-01,3.597999187063370408e-01,4.000000000000000222e-01,2.401978653693195576e-01,2.000000000000000111e-01,7.287007929279734064e-01,2.000000000000000111e-01,4.000000000000000222e-01,1.026247770114548513e-01,1.698521906161198081e-01,1.699256336279849067e-01,2.836735569742334651e-01,8.000000000000000444e-01,1.887350627002873094e-01,2.000000000000000111e-01,1.665482080070477822e-01,5.153624708460100567e-01,3.159910720174137766e-01,3.831543791112208552e-01,2.068394017152118680e-01,1.917906032773443736e-01,3.116575518848572202e-01
5.900017147807589124e-01,3.905241954825176554e-01,4.908869012149260080e-01,4.910469805516413100e-01,4.319069790781076557e-01,4.105894822942197098e-01,4.352755460697485534e-01,4.739109413966456907e-01,6.949207908105846654e-01,5.483552074692088496e-01,3.377408539618884653e-01,1.678372431321843161e-01,5.079886070447297008e-01,4.326416940344626760e-01,2.774915644148392424e-01,4.832140106339324337e-01,3.352375801541453981e-01,6.144164549309579781e-01,7.224432733454214661e-01,4.200499450172753835e-01,5.414003442897125096e-01,3.145931741418206418e-01,3.147314790907881354e-01,4.923452373412895988e-01,1.861749634496619732e-01,2.934670288658360326e-01,5.702697899247433089e-01,4.715263504684101825e-01,4.646966527275586123e-01,3.757331651592683008e-01,1.000000000000000000e+00,5.999999999999999778e-01,5.999999999999999778e-01,5.808435637645563698e-01,5.675231852397142340e-01,5.238406762223561941e-01,4.874347742707419995e-01,4.377579515539561927e-01,1.000000000000000000e+00,6.718409642619823652e-01,2.426348118730796699e-01,4.125631094729627080e-01
4.000000000000000222e-01,5.699694439465542439e-01,5.999999999999999778e-01,8.000000000000000444e-01,4.000000000000000222e-01,2.670459237134785724e-01,2.000000000000000111e-01,2.000000000000000111e-01,4.000000000000000222e-01,4.000000000000000222e-01,4.000000000000000222e-01,2.000000000000000111e-01,4.106169620021065531e-02,2.000000000000000111e-01,4.000000000000000222e-01,9.246904020329234841e-04,6.312516829589492895e-02,4.979821002569002897e-02,2.000000000000000111e-01,2.784797613346505218e-01,2.000000000000000111e-01,8.864423140178755156e-02,4.000000000000000222e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.606641530057819400e-01,4.000000000000000222e-01,2.000000000000000111e-01,4.000000000000000222e-01,2.000000000000000111e-01,4.000000000000000222e-01,1.017406751812346549e-01,4.000000000000000222e-01,3.089391215728795048e-01,3.851762087149844804e-01,2.000000000000000111e-01,2.597779793842698304e-01,4.000000000000000222e-01,4.000000000000000222e-01,1.863178130037031199e-01,2.529447923704554804e-02,1.169631959326681014e-01
3.208326695384945970e-01,4.000000000000000222e-01,8.000000000000000444e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.487498887978890350e-01,5.786283206439926108e-01,1.000000000000000000e+00,6.007668712354347074e-01,4.000000000000000222e-01,2.000000000000000111e-01,2.768790649961732075e-01,4.000000000000000222e-01,2.000000000000000111e-01,4.793178704082972086e-01,2.000000000000000111e-01,2.000000000000000111e-01,4.000000000000000222e-01,2.000000000000000111e-01,1.000000000000000000e+00,5.963983235147628514e-01,1.000000000000000000e+00,4.000000000000000222e-01,5.999999999999999778e-01,4.570737598542012892e-01,5.999999999999999778e-01,2.804315799471669424e-01,9.961214725222782007e-02,5.117879639191692531e-01,2.000000000000000111e-01,2.346690772529745339e-01,2.000000000000000111e-01,5.999999999999999778e-01,1.173446442478477819e-01,4.000000000000000222e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.563795373520914578e-01,4.000000000000000222e-01,8.739103898317084854e-05
5.724343023825166910e-01,5.999999999999999778e-01,5.515369396708887928e-01,5.999999999999999778e-01,5.999999999999999778e-01,5.037642161501497684e-01,3.431878369802885409e-01,3.656103703849399311e-01,5.086862699795678955e-01,7.113955421642448318e-01,4.324611017453764972e-01,2.723803180225619069e-01,3.233470584483852939e-01,3.481107412096189901e-01,4.046400322185623177e-01,4.000000000000000222e-01,2.538641977643240621e-01,3.577929066436225103e-01,6.355570465512730971e-01,5.674591044589640809e-01,5.111000176526206973e-01,4.796286706446485915e-01,1.000000000000000000e+00,5.123137997408495625e-01,3.869082926664090261e-01,3.475574023460557549e-01,4.149654900529418100e-01,4.834757994256011493e-01,5.639603901725909196e-01,4.612310854199420662e-01,4.909265626077648492e-01,3.922290129497720268e-01,5.246413362240818223e-01,5.314880601497978807e-01,5.796688095404033403e-01,4.000000000000000222e-01,3.045208412104636886e-01,3.855900890160560701e-01,3.826844471207628828e-01,3.294204487983411478e-01,1.852783181470317730e-01,4.384870624308028209e-01
3.877535627718340927e-01,2.799285557534745839e-01,1.896499851262279657e-01,2.199823840640353911e-01,3.213485600373414131e-01,4.668647500928490013e-01,2.190170139883716449e-01,2.497706340814453141e-01,2.590956417563635150e-01,1.000000000000000000e+00,3.429715122620468071e-01,1.170399083588927053e-01,4.170407955569250813e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,4.547259578494932675e-01,3.405061108316336793e-01,2.876125190558304623e-01,4.000000000000000222e-01,2.000000000000000111e-01,4.182277226205899368e-01,4.741204886466030000e-01,5.999999999999999778e-01,1.852310615184143416e-01,2.000000000000000111e-01,1.474336305471547481e-01,5.999999999999999778e-01,3.013478693379448847e-01,2.000000000000000111e-01,4.090740199553707379e-01,3.126865438442039680e-01,2.564115785781068690e-01,4.775080442979219852e-01,3.153716590227789718e-01,3.113132687441875213e-01,1.310383035558124742e-01,1.070940184171511461e-01,3.259434886030099232e-01,1.580817119427173900e-01,4.201596549703948691e-01,4.734528119317052419e-01
3.776926149860466708e-01,2.287493457198082336e-01,3.913832031120726418e-01,3.289931630929560091e-01,2.494686550978672535e-01,3.384050423970603183e-01,3.230819636262397543e-01,3.727487310829439848e-01,3.982459531457179791e-01,4.832568185076252520e-01,2.271537120788522379e-01,1.278958687751017009e-01,5.999999999999999778e-01,3.643373241890583980e-01,1.872151252889786843e-01,2.929295180116970876e-01,2.950797477493798948e-01,4.972598762798114969e-01,5.846781123887606624e-01,3.245826147981419330e-01,3.913734879067427563e-01,1.719223546851911533e-01,2.537039291016821574e-01,4.687030519035044196e-01,2.015880051262682604e-01,2.852232629708550404e-01,4.576481451232092823e-01,3.525424519607308071e-01,3.055320176558187772e-01,3.713760803168666413e-01,1.000000000000000000e+00,4.486269387270258591e-01,3.290671668845012166e-01,4.304998218414379796e-01,3.873527054413630766e-01,4.041743336420709487e-01,3.136682270428138852e-01,2.717942521196990424e-01,5.999999999999999778e-01,4.095700288907053732e-01,2.096228396626498014e-01,3.180936451488831640e-01
2.474702684606216729e-01,3.988978183837464941e-01,4.000000000000000222e-01,4.482059121087315634e-01,3.665660807632998286e-01,3.229918793228364060e-01,2.600333614274828453e-01,2.239599164215584359e-01,2.000000000000000111e-01,4.652462835238455607e-01,2.000000000000000111e-01,2.000000000000000111e-01,4.386778621960360502e-01,4.000000000000000222e-01,2.553894120367479204e-01,4.269288912084741039e-01,2.923621762197587959e-01,4.057779659228810676e-01,3.734271287359995362e-01,4.000000000000000222e-01,2.000000000000000111e-01,1.580738909272574599e-01,5.999999999999999778e-01,2.246476628726214175e-01,2.000000000000000111e-01,1.778246697172725099e-01,2.000000000000000111e-01,3.205233880920461131e-01,3.449643254710026974e-01,2.930588871501176862e-01,3.874766483214525103e-01,5.999999999999999778e-01,1.000000000000000000e+00,5.396817243076217352e-01,3.757980246386009027e-01,2.513860949715119308e-01,2.542415663442612606e-01,2.000000000000000111e-01,1.807966038163671407e-01,2.166990502752358105e-01,2.339190745627592605e-01,4.210083352236642096e-01
2.000000000000000111e-01,4.000000000000000222e-01,2.000000000000000111e-01,2.768727222181904257e-01,2.000000000000000111e-01,3.624919614827066261e-01,3.546332575843443302e-01,2.486904661439766906e-01,2.410167691171340998e-01,1.000000000000000000e+00,4.000000000000000222e-01,2.000000000000000111e-01,4.259951524519687283e-01,8.000000000000000444e-01,2.000000000000000111e-01,3.319849081125242352e-01,5.565754011187541428e-01,2.000000000000000111e-01,4.000000000000000222e-01,5.999999999999999778e-01,2.000000000000000111e-01,4.219075313495863205e-02,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.556067067278660065e-01,2.000000000000000111e-01,3.385023667197209485e-01,2.000000000000000111e-01,3.168150903240091742e-01,3.348568489152454752e-01,4.278985645536762528e-01,3.303478163011420166e-01,5.999999999999999778e-01,3.882198792298880430e-01,3.176717058511885350e-01,2.343669346687252131e-01,4.742532516665830533e-01,1.000000000000000000e+00,3.537556116104812465e-01
